url,stories_id,tweet_finder_embeds,tweet_finder_mentions,goose_embeds,tweet_finder_js_embeds,tweet_finder_js_mentions
https://www.wigantoday.net/education/school-isolation-rules-in-england-likely-to-end-in-the-autumn-3289606,1975131989,0,0,0,0,0
https://www.liverpoolecho.co.uk/sport/football/football-news/liverpool-barcelona-champions-league-comeback-20546798,1924221694,0,0,0,0,0
https://castik.pillowsforpatriots.org/pet-animals-images-chart/,1887094780,0,0,0,0,0
https://en.wikipedia.org/w/index.php?title=User:Rhya_Evans/be_bold&diff=1005473144&oldid=0,1845439258,0,0,0,0,0
http://www.theuknews.com/news/270503579/urgent-britain-shriever-wins-women-bmx-racing-at-tokyo-olympics,2005459422,0,0,0,0,0
https://variety.com/2021/tv/global/we-go-around-in-the-night-tv-series-hillbilly-1234987566/,1949794919,0,0,0,0,0
https://www.airdrietoday.com/lifestyle-news/july-fourth-latest-will-smith-brings-new-orleans-fireworks-3929283,1980665807,0,0,0,0,0
https://www.dailymail.co.uk/femail/article-9171231/Here-come-Biden-girls-Presidents-granddaughters-overnight-fashion-hits.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1830066971,0,0,0,0,0
https://www.nysenate.gov/legislation/bills/2021/s5295,1897172789,0,0,0,0,0
https://www.abqjournal.com/2400101/reginald-bolding-joins-race-for-arizona-secretary-of-state.html,1961754010,0,1,0,0,0
https://www.who.int/news/item/24-05-2021-who-and-switzerland-launch-global-biohub-for-pathogen-storage-sharing-and-analysis,1943739778,0,0,0,0,0
http://www.straitstimes.com/opinion/forum/forum-calls-for-social-awareness-should-seek-to-build-bridges,1821723363,0,0,0,0,0
https://www.southernenvironment.org/news-and-press/news-feed/strong-solar-deal-sealed-in-south-carolina,1939438267,0,0,0,0,0
http://kotragapsusf.ttblogs.com/2425204/meticore-reviews-does-it-really-work,1831775279,0,0,0,0,0
http://clickhere69360.ttblogs.com/5498078/%EC%95%88%EB%A7%88-%EC%B6%9C%EC%9E%A5%EC%95%88%EB%A7%88-%EC%8A%A4%EC%9B%A8%EB%94%94%EC%8B%9C-%EC%B6%9C%EC%9E%A5%EC%95%88%EB%A7%88-massage-anma-shop%EA%B2%B0%EC%A0%9C100-massage-anma-shop%EC%A0%9C-%EC%B6%9C%EC%9E%A5%EC%95%88%EB%A7%88-%EC%A0%95%EB%B3%B4%EA%B3%B5%EC%9C%A0,1941288021,0,0,0,0,0
http://rssfeeds.13wmaz.com/~/654053056/0/wmaz/headlines/local~USA-baseball-team-qualifies-for-Tokyo-Olympics,1952446790,0,0,0,0,0
http://archive.org/details/archiveteam_urls_20210323173413_0eb3c2e8,1891264658,0,0,0,0,0
https://www.legacy.com/obituaries/troyrecord/obituary.aspx?n=patrick-judge&pid=195389425,1847685232,0,0,0,0,0
https://timesofindia.indiatimes.com/home/education/news/uppcl-je-recruitment-2021-apply-online-for-21-posts-at-upenergy-in/articleshow/80669357.cms,1841163987,0,0,0,0,0
https://stocknews.com/news/hpq-dbx-jbl-3-top-tech-stocks-to-buy-in-february/,1841116136,0,0,0,0,0
http://feedproxy.google.com/~r/breitbart/~3/jDZWCgJIrf0/,1866986173,0,0,0,0,0
http://rssfeeds.azcentral.com/~/658648978/0/phoenix/nation~Tokyo-Olympics-opening-ceremony-composer-resigns-amid-backlash-for-bullying-disabled-classmate/,1994743271,0,1,0,0,0
http://www.uniindia.com/electrocution-claims-six-villagers-lives-at-bijawar-in-madhya-pradesh-s-chhatarpur-district/north/news/2445763.html,1987061775,0,0,0,0,0
http://divorceattorneynyc14580.ttblogs.com/4091496/the-smart-trick-of-family-court-lawyers-in-brooklyn-that-no-one-is-discussing,1896530175,0,0,0,0,0
https://www.moneycontrol.com/news/business/tvs-motor-sales175december_14630841.html,1813126935,0,0,0,0,0
https://muskoka411.com/showers-and-thunderstorms-producing-heavy-rainfall-today/,1984617273,0,0,0,0,0
https://234radio.com/in-the-uk-muslims-find-comfort-in-receiving-vaccines-at-mosques/,1896713372,0,0,0,0,0
https://www.thehindu.com/elections/west-bengal-assembly/west-bengal-assembly-elections-isolated-violence-in-the-last-phase-of-polling/article34443245.ece,1916599690,0,0,0,0,0
https://www.newyorker.com/magazine/mommys-little-helper,1958656535,0,0,0,0,0
https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL2hlYWx0aC9oZWFsdGgtbmV3cy9pdC1zYWZlLXZpc2l0LWdyYW5kcGFyZW50cy1hZnRlci1nZXR0aW5nLWNvdmlkLXZhY2NpbmUtbjEyNTc5MjDSASxodHRwczovL3d3dy5uYmNuZXdzLmNvbS9uZXdzL2FtcC9uY25hMTI1NzkyMA?oc=5,1852202020,0,0,0,0,0
https://www.fox13memphis.com/rss-snd/scs-teachers-receive-covid-19-vaccines-that-would-otherwise-be-discarded/SF2ZXEOZ3VGELM4EUETNHYB2OA/,1925069304,0,0,0,0,0
https://www.marketwatch.com/story/rightmove-says-uk-housing-sales-climbed-in-january-2021-02-05,1844207165,0,0,0,0,0
https://seattlepressurewasher03467.blogdomago.com/4893757/some-ideas-on-power-washing-kelowna-you-should-know,1971395119,0,0,0,0,0
https://www.washington.edu/news/2021/07/22/gaming-graphics-card-allows-faster-more-precise-control-of-fusion-energy-experiments/,2004592066,0,0,0,0,0
https://castik.pillowsforpatriots.org/free-jeppesen-charts-online/,1887582675,0,0,0,0,0
https://www.slideshare.net/AngelaJBunch/free-download-countersexual-manifesto-online,1998437725,0,0,0,0,0
http://rssfeeds.fsunews.com/~/642450954/0/fsunews/home~Anderson-sisters/,1832565943,0,0,0,0,0
https://www.filmibeat.com/bollywood/features/2021/remembering-dilip-kumar-from-mughal-e-azam-naya-daur-devdas-how-the-romance-icon-turned-tragedy-king-316825.html,1982954002,0,0,0,0,0
https://www.the-messenger.com/sports/article_eb887f18-db96-5898-af4c-2030a085a3f9.html,1971100448,0,0,0,0,0
https://en.wikipedia.org/w/index.php?title=Glafcos_Clerides&diff=1015679113&oldid=1001917236,1895544576,0,0,0,0,0
https://judahbeysl.blogdomago.com/2364885/some-known-details-about-church-of-scientology-perth,1872285162,0,0,0,0,0
https://www.latimes.com/california/story/2021-04-27/la-me-federal-hate-crime-indictment-turkish-restaurant,1914803852,0,0,0,0,0
https://www.dailymail.co.uk/news/article-9701941/England-fans-prepare-crunch-Euro-2020-football-derby-Scotland.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1969203543,0,1,0,0,0
https://www.brproud.com/sports/geaux-black-and-gold/saints-place-franchise-tag-on-safety-marcus-williams/,1874538851,0,0,0,0,0
https://mmorpgalmightyring21841.blogdomago.com/4002312/facts-about-read-more-info-here-revealed,1934158628,0,0,0,0,0
https://www.nytimes.com/2021/05/26/opinion/trauma-violence-united-states.html,1943251141,0,0,0,0,0
https://www.firstpost.com/politics/tirath-singh-rawat-to-be-new-uttarakhand-chief-minister-will-take-oath-at-4-pm-today-9399581.html,1874902388,0,0,0,0,0
https://gellerreport.com/2021/01/traitor-liz-cheney-gets-2022-primary-challenger-after-trump-impeachment-vote.html/,1830432037,1,0,1,1,0
https://energycentral.com/news/wind-power-overtakes-coal-texas-electricity-generation,1844048938,0,0,0,0,0
https://www.thestar.com/sports/soccer/mls/2021/07/21/paredes-kamara-spark-late-rally-dc-united-ties-fire-2-2.html,1997318590,0,0,0,0,0
https://www.ocregister.com/2021/02/09/ed-harris-talks-portraying-painter-claude-monet-in-free-valentines-day-zoom-performance,1848549643,0,0,0,0,0
http://en.nhandan.vn/business/item/10134902-frozen-vietnamese-ginger-products-favoured-in-australia.html,1988533753,0,0,0,0,0
https://www.slideshare.net/asfasfasfa60/read-fdr-read-online,1881941448,0,0,0,0,0
https://www.bbc.co.uk/news/uk-scotland-highlands-islands-57609174,1976416952,0,0,0,0,0
https://en.wikipedia.org/w/index.php?title=2020%E2%80%932021_Khabarovsk_Krai_protests&diff=1033556263&oldid=1033555986,1990058226,0,0,0,0,0
http://rssfeeds.usatoday.com/~/653798574/0/mmajunkie~Video-Take-an-inside-look-at-Floyd-Mayweather-vs-Logan-Paul,1948903758,0,0,0,0,0
http://www.pinkvilla.com/photos/randhir-kapoor-sharing-photo-grandson-katrina-posting-vicky-s-snap-social-media-mishaps-bollywood-687920,1898456585,0,0,0,0,0
https://kwwl.com/2021/01/17/garza-scores-17-no-5-iowa-routs-northwestern-96-73/,1826525994,0,0,0,0,0
https://emanuellevy.com/review/woody-allen-interview-from-2020-to-feature-in-cbs-sunday-morning-special-on-paramount/,1890224633,0,0,0,0,0
https://hgptv.com/teen-mother-reportedly-feds-baby-poisonous-substance-before-consuming-same/,1928295254,0,0,0,0,0
https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMS8wMi8wNC91cy9reWxlLXJpdHRlbmhvdXNlLXNpbmNlLWFycmVzdC1iYWlsL2luZGV4Lmh0bWzSAVNodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIxLzAyLzA0L3VzL2t5bGUtcml0dGVuaG91c2Utc2luY2UtYXJyZXN0LWJhaWwvaW5kZXguaHRtbA?oc=5,1842532071,0,1,0,0,1
https://www.midfloridanewspapers.com/highlands_news-sun/fwc-thanks-volunteers-for-helping-with-lake-o-research-project/article_1345055e-af5c-11eb-97b9-cb78f2d13d3b.html,1925378076,0,0,0,0,0
http://feedproxy.google.com/~r/NDTV-LatestNews/~3/-GRq1LeB7Nk/apple-app-store-non-gaming-spend-more-mobile-business-health-fitness-education-downloads-2024-2376591,1860399260,0,0,0,0,0
http://archive.org/details/sim_community-review_spring-1982_4_2,1835420180,0,0,0,0,0
https://www.dvidshub.net/image/6673700/uss-essex-lhd-2-and-11th-meu-conducts-replenishment-sea,1949395760,0,0,0,0,0
https://lewisburgdistrictumc.org/stitch-house-design/,1835056533,0,0,0,0,0
https://www.latestnigeriannews.com/p/751091/aventura-wants-condo-associations-to-share-all-engineering-reports-with-city.html,1999176195,0,0,0,0,0
http://www.surreynowleader.com/news/vancouver-island-mayors-say-they-werent-consulted-on-b-c-fish-farm-phase-out-plan/,1812810516,0,0,0,0,0
https://globalnews.ca/news/8005184/winnipeg-fire-crews-battle-large-brush-fire-near-centreport/,1981806462,0,0,0,0,0
https://www.bignewsnetwork.com/news/267750548/want-to-take-advantage-of-tax-free-investing-here-how?utm_source=feeds.bignewsnetwork.com&utm_medium=referral,1843810334,0,0,0,0,0
https://economictimes.indiatimes.com/news/india/indians-suffered-maximum-damage-to-eyesight/articleshow/83595732.cms,1963425347,0,0,0,0,0
https://www.abc.net.au/news/2021-05-30/afghanistan-australia-embassy-troops-nato-depart-taliban-peace/100172912,1945569031,0,0,0,0,0
http://www.gmanetwork.com/entertainment/celebritylife/news/14235/look-20-reasons-that-make-kisses-delavin-a-true-beauty-queen/photo,2005453462,0,0,0,0,0
https://www.eastbaytimes.com/2021/06/19/warriors-report-cards-kent-bazemore-a-great-teammate-who-may-not-be-a-long-term-fit/,1965909716,0,0,0,0,0
https://www.sify.com/news/much-at-stake-for-dmk-and-aiadmk-in-local-body-polls-news-national-vibekwjedddhb.html,2006908907,0,0,0,0,0
https://en.wikipedia.org/w/index.php?title=Draft_talk:The_Collaboration_(film)&diff=1012599121&oldid=0,1881032419,0,0,0,0,0
https://www.slideshare.net/dfghjxcvcvbe/selfsufficient-fire-force-25-ebook-ebook-pdf,1942987329,0,0,0,0,0
https://www.marinij.com/2021/06/12/they-deserve-that-steph-and-ayesha-curry-unveil-new-playground-at-oakland-elementary-school/,1959371262,0,0,0,0,0
https://setexasrecord.com/stories/575998843-texas-attorney-general-ag-pax-ton-fed-er-al-inter-fer-ence-in-state-elec-tion-law-vio-lates-the-constitution,1875110604,0,0,0,0,0
https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12443392&ref=rss,1934244298,0,0,0,0,0
https://sports.yahoo.com/golden-knights-sharks-stream-wednesday-010054909.html?src=rss,1908912082,0,0,0,0,0
https://www.thestar.com/business/2021/05/17/cn-merger-with-kansas-city-southern-to-be-decided-on-current-rules-us-regulator.html,1934206967,0,0,0,0,0
http://www.globenewswire.com/news-release/2021/03/24/2198928/14074/en/Targa-Resources-Corp-to-Participate-in-Truist-Securities-Utilities-Midstream-Alternative-Energy-Summit.html,1887637904,0,0,0,0,0
http://vastu-consultancy-in-kolk56778.ttblogs.com/4825843/5-simple-statements-about-vastu-consultant-explained,1918468861,0,0,0,0,0
https://www.thesudburystar.com/opinion/letters/sudbury-letter-rich-and-powerful-hold-sway-over-city-council,2006213847,0,0,0,0,0
https://coroyo.indigenouslit.org/nissan-lug-pattern-chart/,1869144372,0,0,0,0,0
https://charlieybbaa.blogdomago.com/5215071/the-greatest-guide-to-mobile-roadworthy-brisbane,1984372868,0,0,0,0,0
https://community.intel.com/t5/Wireless/Where-can-I-download-the-owners-manual-for-my-Intel-AD/m-p/1243728#M33040,1816055845,0,0,0,0,0
https://www.ign.com/videos/the-ascent-boss-fight-megarachnoid,2004754346,0,0,0,0,0
https://uk.news.yahoo.com/israel-strikes-gaza-may-constitute-094715942.html,1943726635,0,0,0,0,0
https://abc17news.com/news/2021/02/21/mid-missouri-health-leaders-hope-to-receive-vaccine-doses-delayed-by-winter-weather-this-week/,1859243344,0,0,0,0,0
https://news.yahoo.com/white-supremacist-propaganda-u-hit-094035231.html,1881110139,0,0,0,0,0
https://www.couriermail.com.au/questnews/hyperlocal/everybody-appearing-at-bundaberg-magistrates-court-wednesday-may-5/news-story/a56cd8dfd037e3550611fa82eded7833,1921410758,0,0,0,0,0
https://www.standardmedia.co.ke/ktnnews/video/2000213999/mazungumzo-katika-chumba-cha-habari-huku-mbio-za-magari-yakiendelea-naivasha-zilizalaviwanjani,1972099126,0,0,0,0,0
https://www.odt.co.nz/news/national/auckland-burglars-steal-crucial-vaccine-freezer-component,1986772944,0,0,0,0,0
https://www.titusvilleherald.com/news/state_news/article_4d36335e-040c-5efd-90eb-d49dc40e89ae.html,1989188320,0,0,0,0,0
http://holdenhjijk.ttblogs.com/3311078/all-about-gutter-cleaning-austin,1871139936,0,0,0,0,0
https://www.winnipegfreepress.com/sports/soccer/toronto-fc-season-ticket-holders-upset-at-data-mixup-in-club-email-573823332.html,1856426605,0,1,0,0,1
https://www.wfxrtv.com/digital-originals/digital-weather-specials/severe-weather-awareness-week-what-classifies-a-storm-as-severe/,1881600421,0,0,0,0,0
https://www.news18.com/cricketnext/news/sports-minister-manoj-tiwary-included-in-bengal-fitness-camp-3982382.html,1996349776,0,0,0,0,0
https://www.thehindu.com/news/international/bangladesh-high-court-seeks-documents-on-ex-pm-khaleda-zias-birth-date/article34810088.ece,1964333888,0,0,0,0,0
http://rssfeeds.dailyworld.com/~/641106844/0/opelousas/home~DeVonta-Smiths-Heisman-Trophy-win-good-for-Alabama-and-for-college-football-Hurt/,1816464097,0,0,0,0,0
https://www.country1053.ca/2021/07/16/nine-days-no-new-covid-19-cases/,1992287015,0,0,0,0,0
https://www.huffpost.com/entry/prince-william-and-prince-harry-wont-walk-side-by-side-at-grandfathers-funeral_n_60786eaee4b089e3a2c88174,1903771073,0,0,0,0,0
http://rss.cnn.com/~r/rss/cnn_topstories/~3/ADDxWDy99oE/former-sniper-uses-guns-to-make-art-orig-bdk.cnn,1922223438,0,0,0,0,0
https://hyetert.org/2021/03/12/aivazian-reaffirmed-armenias-intention-to-further-deepen-relations-with-the-uae/,1877931492,0,0,0,0,0
http://locksmithnearnorthvillemi54095.ttblogs.com/6460655/emergency-commercial-locksmith-things-to-know-before-you-get-this,1979949354,0,0,0,0,0
https://www.thestreet.com/press-releases/connection-awarded-gsa-2git-purchase-agreement-15677751,1954627992,0,0,0,0,0
https://libn.com/2021/05/04/powell-sees-need-to-help-most-vulnerable-in-uneven-recovery/,1921383861,0,0,0,0,0
https://www.brisbanetimes.com.au/national/queensland/police-urge-others-to-come-forward-after-masseur-charged-with-rape-20210107-p56sh8.html?ref=rss&utm_medium=rss&utm_source=rss_feed,1817054749,0,0,0,0,0
https://moda.icontactautism.org/diamond-ring-color-and-clarity-chart/,1865073032,0,0,0,0,0
https://www.perthnow.com.au/news/health/us-will-join-covax-remain-in-who-fauci-ng-s-2046317,1829866544,0,0,0,0,0
https://citizen.co.za/news/south-africa/protests/2581492/private-security-sector-racism-allegations/,2002272627,0,1,0,0,0
https://www.freepressjournal.in/bhopal/bhopal-bharat-bandh-successful-says-all-india-traders-body-as-shops-remain-closed,1863822028,0,0,0,0,0
https://merrimackvalleynews.com/stories/588100533-miscellaneous-manufacturing-industry-q4-net-sales-up-21-8,1927435035,0,0,0,0,0
https://kiowacountypress.net/content/town-eads-plans-street-sealing-operations,1972236573,0,0,0,0,0
https://www.dnaindia.com/india/report-indian-railways-cancel-16-trains-from-may-7-check-the-full-list-2888863,1920885293,0,0,0,0,0
https://bamba.cogsima2018.org/topchic-color-chart/,1850730085,0,0,0,0,0
https://www.sun-sentinel.com/local/broward/hallandale/fl-ne-hallandale-house-patio-fire-20210324-lzxjp4sntramnecv2273lm64ya-story.html#ed=rss_www.sun-sentinel.com/arcio/rss/category/local/broward/,1887461329,0,0,0,0,0
https://www.mercurynews.com/2021/01/05/raiders-charles-woodson-a-finalist-for-hall-of-fame-in-first-year-of-eligibility/,1815935150,0,0,0,0,0
https://kdvr.com/news/politics/mob-storms-us-capitol/watch-gov-polis-responds-following-mob-at-us-capitol/,1817560963,0,0,0,0,0
https://www.upi.com/Entertainment_News/TV/2021/04/29/RHONJ-Jennifer-Aydin-Jackie-Goldschneider-house/1921619708957/,1916545149,0,0,0,0,0
https://nationalpost.com/pmn/news-pmn/canada-news-pmn/ontario-reports-981-new-cases-of-covid-19-42-virus-related-deaths,1851972088,0,0,0,0,0
http://feeds.bizjournals.com/~r/industry_7/~3/BhVI6f4BqAg/tixxy-startup-relaunches.html,1912910320,0,0,0,0,0
https://www.yardbarker.com/nba/articles/chris_bosh_paul_pierce_among_those_selected_for_nba_hall_of_fame_class_of_2021/s1_14822_34921289,1932997929,0,0,0,0,0
https://bompo.beltandroadcenter.org/ford-fiesta-colour-chart/,1836184162,0,0,0,0,0
https://news.yahoo.com/search-continues-man-punched-75-213634441.html,1948710009,0,0,0,0,0
https://kashmirobserver.net/2021/01/18/pump-station-gets-rs-34-50-cr-bill-for-a-month-from-jk-power-deptt/,1827354574,0,0,0,0,0
https://www.newsday.com/long-island/suffolk/mental-health-substance-abuse-east-end-1.50319906,2004943328,0,0,0,0,0
https://gompo.beltandroadcenter.org/syracuse-stadium-seating-chart/,1842308901,0,0,0,0,0
https://www.conchovalleyhomepage.com/news/republicans-condemn-scheme-to-undo-election-for-trump/,1817009750,0,1,0,0,1
https://www.standardmedia.co.ke/ktnnews/video/2000207467/your-health-the-covid-19-vaccine-progress-in-terms-of-distribution-across-the-country,1874921535,0,0,0,0,0
https://www.chicagotribune.com/suburbs/park-ridge/ct-prh-letters-tl-0429-20210427-siherjgrbzgvdhe4x63lo5rb74-story.html#ed=rss_www.chicagotribune.com/arcio/rss/category/suburbs/,1914484835,0,0,0,0,0
https://www.thehindu.com/news/cities/bangalore/expert-committee-wants-lower-primary-classes-to-reopen-first-in-karnataka/article35480225.ece,1998156980,0,0,0,0,0
https://www.unz.com/proberts/global-research-comes-to-the-defense-of-donald-trump/,1848099839,0,0,0,0,0
https://www.comingsoon.net/movies/news/1175245-lindsay-lohan-to-star-in-christmas-rom-com-for-netflix,1940886336,0,0,0,0,0
http://feedproxy.google.com/~r/euronews/en/home/~3/jxn54I-ZPxc/covid-19-vaccinations-in-europe-which-countries-are-leading-the-way,1890388270,0,0,0,0,1
https://town.oxford.ns.ca/surplus-land-sale.html,1988285293,0,0,0,0,0
https://nationalpost.com/pmn/health-pmn/white-house-sees-summer-of-joy-and-freedom-as-covid-19-shots-surpass-300-mln,1965196101,0,0,0,0,0
https://timesofindia.indiatimes.com/blogs/jugglebandhi/lets-get-shot-while-urging-all-others-to-take-the-anti-virus-vaccine-ill-be-at-the-end-of-the-queue-f0-9f-98-8a/,1817769461,0,0,0,0,0
https://news.un.org/feed/view/en/story/2021/01/1082662,1830444565,2,0,2,2,0
https://www.forbes.com/sites/shamahyder/2021/01/13/3-lessons-from-an-early-adopter-on-attracting-digital-talent-a-case-study-with-nader-navabi/,1822969118,0,0,0,0,0
https://www.middletownpress.com/news/article/Designated-weed-smoking-areas-may-be-required-in-16281645.php,1975607812,0,0,0,0,0
https://www.southernstar.ie/sport/hero-hallihanes-hat-trick-sees-skibbereen-win-ten-goal-classic-4225257,1965949311,0,0,0,0,0
https://www.wlns.com/news/health/coronavirus/shiawassee-county-health-department-needs-volunteers-to-help-with-vaccination-clinics/,1887493731,0,0,0,0,0
https://www.inquirer.com/wires/ap/ex-us-officials-arriving-taiwan-amid-china-tensions-20210414.html,1911788375,0,0,0,0,0
https://www.thereporter.com/2021/01/27/california-schools-report-fewer-homeless-students-alarming-advocates/,1835696794,0,0,0,0,0
https://news.yahoo.com/u-wants-reopen-jerusalem-consulate-145227467.html,1941738271,0,0,0,0,0
https://thepampanews.com/sports/late-rally-pushes-pampa-past-perryton-9-5,1913745508,0,0,0,0,0
http://feeds.bizjournals.com/~r/industry_20/~3/gIpHYfEEIMI/two-tacoma-multifamily-developments.html,1984016759,0,0,0,0,0
https://sports.yahoo.com/onyeka-okongwu-dunk-vs-milwaukee-031500732.html?src=rss,1978370750,0,0,0,0,0
http://rssfeeds.pnj.com/~/644016058/0/pensacola/news~COVID-in-Florida-new-coronavirus-cases-deaths-reported-Thursday-Feb/,1849465093,0,0,0,0,0
http://feedproxy.google.com/~r/NDTV-LatestNews/~3/MWm5tFgE510/tokyo-olympics-two-olympic-probable-athletes-fail-nada-dope-tests-at-indian-grand-prix-2390049,1877933937,0,0,0,0,0
http://www.bclocalnews.com/news/summerland-council-cost-over-136000-in-2020/,1958366542,0,0,0,0,0
https://www.radionigeria.gov.ng/2021/05/14/inec-to-summon-meeting-over-attack-on-offices/,1931562026,0,0,0,0,0
https://www.570news.com/2021/05/23/series-now-even-islanders-aim-to-keep-crosby-pens-in-check/,1939974353,0,0,0,0,0
https://www.latimes.com/california/story/2021-06-05/could-antonio-villaraigosa-come-back-to-the-mayors-office,1954959990,0,0,0,0,0
https://www.redlandsdailyfacts.com/2021/05/20/alexander-lakers-successfully-navigate-play-in-weirdness/,1936720565,1,0,1,1,0
https://www.firstpost.com/india/couple-accidentally-grows-worlds-most-expensive-mangoes-forced-to-hire-security-to-protect-it-9754871.html,1972697469,0,0,0,0,0
https://www.washingtontimes.com/news/2021/jul/31/progressive-democrats-camp-out-capitol-steps-call-/?utm_source=RSS_Feed&utm_medium=RSS,2006756406,0,2,0,0,2
https://vancouversun.com/news/local-news/vancouver-victoria-police-issue-tickets-break-up-gatherings-on-new-years-eve,1813011873,0,0,0,0,0
https://www.eastbaytimes.com/2021/06/16/opinion-big-tech-is-broken-but-can-congress-fix-it/,1962684707,0,0,0,0,0
https://www.heraldsun.com.au/news/national/sa-premier-bans-driving-to-regional-victoria-despite-no-coronavirus-cases-murray/video/a161f4b62a79f37c3827980a7d1c553c,1961574889,0,0,0,0,0
https://au.news.yahoo.com/spain-court-allows-mcafee-us-192333921.html,1970115926,0,0,0,0,0
https://www.indy100.com/news/london-zoo-devon-action-action-for-children-angela-rippon-b1878369,1981265209,0,0,0,0,0
https://www.inman.com/2021/07/09/miami-building-tragedy-may-change-condo-market-forever-agents-say/,1985699348,0,0,0,0,0
https://httpstheclosesthotelcom19753.blogdomago.com/3506216/an-unbiased-view-of-theclosesthotel-com,1914454637,0,0,0,0,0
https://web.archive.org/web/20210106152058/https://www.cbsnews.com/video/d-c-attorney-general-karl-racine-on-the-takeout-112021/#x,1911012496,0,0,0,0,0
http://rowancxjir.ttblogs.com/3493278/the-basic-principles-of-shipping-containers-to-nz,1877534951,0,0,0,0,0
https://sports.yahoo.com/column-sticky-stuff-just-start-205251700.html?src=rss,1973087786,0,0,0,0,0
https://www.mercurynews.com/2021/03/11/prince-william-says-royals-are-very-much-not-a-racist-family/,1876141692,0,0,0,0,0
https://directorybusiness58924.blogdomago.com/4128993/the-best-guide-to-business-director-job-description,1939270435,0,0,0,0,0
https://www.news.com.au/finance/work/leaders/dozens-of-former-bush-officials-abandon-trump-cult-republican-party/news-story/e221d457169b2ebcc7e36583192ff9fb,1840020515,0,0,0,0,0
https://www.indiatoday.in/television/celebrity/story/srishty-rode-shows-off-her-stitches-after-surgery-says-loving-myself-even-with-my-scars-1825001-2021-07-07?utm_source=rss,1983125083,0,0,0,0,0
https://www.dailymail.co.uk/news/article-9204689/Ex-army-barracks-building-stands-destroyed-rioting-migrants-torched-row-conditions.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,1838447175,0,0,0,0,0
http://feedproxy.google.com/~r/breitbart/~3/nKtRSIss4e8/,1936211289,0,0,0,0,0
https://www.montereyherald.com/2021/06/02/can-james-wiseman-help-now-or-should-the-warriors-trade-him/,1949011739,0,0,0,0,0
http://rssfeeds.wltx.com/~/647054258/0/all-nationnow~Buffalo-Bills-sign-Chicago-Bears-castoff-QB-Mitchell-Trubisky-to-back-up-Josh-Allen/,1882579312,0,0,0,0,0
https://www.baltimoresun.com/sports/orioles/bs-sp-orioles-nationals-20210522-4afseki3bnevpgnwy3y3ezdnki-story.html#ed=rss_www.baltimoresun.com/arcio/rss/category/sports/orioles/,1938603641,0,0,0,0,0
https://www.thunderboltradio.com/matchups-for-tuesday-april-27/,1914222418,0,0,0,0,0
https://laoferta.com/2021/03/27/brazilaes-health-system-on-the-brink-of-collapse/,1890182283,0,0,0,0,0
https://www.nprillinois.org/post/2021-music-recommendations-heaux-tales-demidevil,1815333021,0,0,0,0,0
http://andyaztle.ttblogs.com/3248727/the-definitive-guide-to-family-court-attorneys-near-me,1868421177,0,0,0,0,0
https://kmrskkok.com/2021/01/20/wild-acquire-ian-cole-in-a-swap-of-defensemen-with-avalanche/,1828974905,0,0,0,0,0
http://rssfeeds.wwltv.com/~/640944966/0/wwl/home~The-ball-drops-up-in-New-Years-video-from-International-Space-Station-crew,1812783960,1,0,1,1,0
https://www.local10.com/news/world/2021/02/02/bolsonaro-allies-win-in-congress-and-slow-impeachment-drive/,1840120984,0,0,0,0,0
https://www.dominionpost.com/2021/02/20/ernest-michael/,1858467785,0,0,0,0,0
https://baval.ciai-fondazione.org/giants-rb-depth-chart/,1896013956,0,0,0,0,0
https://myspace.com/article/2021/7/23/rolling-stones-to-resume-no-filter-tour-with-added-shows,1998942655,0,0,0,0,0
https://www.bignewsnetwork.com/news/267810555/saddiq-bey-career-night-gives-pistons-upset-victory-at-celtics?utm_source=feeds.bignewsnetwork.com&utm_medium=referral,1850746249,0,0,0,0,0
https://www.wltx.com/article/news/health/coronavirus/dollar-general-to-pay-employees-to-get-coronavirus-vaccine/507-a3456bdc-bf02-4f44-b968-b35968371113,1822990348,0,0,0,0,0
https://www.kmbc.com/article/kansas-governor-laura-kelly-wont-halt-federal-pandemic-related-unemployment-benefit-payments/36408609,1929339085,0,0,0,0,0
http://rss.cnn.com/~r/rss/cnn_topstories/~3/f28GyHbYEYM/index.html,1913305557,0,0,0,0,0
https://devon-cliffs55555.blogdomago.com/3714124/a-review-of-haven-holidays,1923321302,0,0,0,0,0
https://www.redlandsdailyfacts.com/2021/03/28/how-local-surfers-can-help-scientists-with-ocean-restoration/,1890763341,0,0,0,0,0
https://www.mirfieldreporter.co.uk/read-this/people-in-england-must-have-a-valid-reason-for-foreign-travel-or-they-could-face-a-ps200-fine-3158144,1873289475,0,0,0,0,0
http://myleshtdmx.ttblogs.com/2911908/not-known-factual-statements-about-mega888-download,1853334279,0,0,0,0,0
http://arkansasgopwing.blogspot.com/2021/03/trump-biden-gets-softball-questions.html,1888507740,0,0,0,0,0
